dba,store_number,store_type,store_sub_type,store_name,address,address_line_2,city,region,state,zip_code,county,country,country_code,phone_number,fax_number,store_hours,cvs_pharmacy,cvs_pharmacy_phone_number,cvs_pharmacy_fax_number,cvs_pharmacy_hours,optical_phone_number,optical_hours,clinic_phone_number,clinic_hours,clinic,mobile_kiosk,mobile_kiosk_hours,fresh_grocery,starbucks,ulta_at_target,drive_up,store_pickup,open_date,grand_open_date,latitude,longitude,geo_accuracy
Target,1311,Store,General Merch,New Berlin,4798 S Moorland Rd,,New Berlin,Wisconsin,WI,53151,Waukesha County,United States,US,(262) 207-0013,(262) 207-1079,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(262) 207-0021,(262) 207-1080,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",(262) 207-0023,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,10/4/2000,10/8/2000,42.9584981638997,-88.10734011232854,AGGDATA_VERIFIED: ROOFTOP
Target,2348,Store,General Merch,Lake Geneva,660 N Edwards Blvd,,Lake Geneva,Wisconsin,WI,53147,Walworth County,United States,US,(262) 248-5610,(262) 248-5620,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(262) 248-5611,(262) 248-5621,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:09:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,10/10/2007,10/14/2007,42.59850814889517,-88.41592490673067,AGGDATA_VERIFIED: ROOFTOP
Target,2388,Store,General Merch,Franklin,7800 S Lovers Lane Rd,,Franklin,Wisconsin,WI,53132,Milwaukee County,United States,US,(414) 448-4000,(414) 448-4010,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(414) 448-4001,(414) 448-4011,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,7/23/2008,7/27/2008,42.90330713978366,-88.03769508004393,AGGDATA_VERIFIED: ROOFTOP
Target,1880,Store,General Merch,Kohler,4085 State Highway 28,,Sheboygan Falls,Wisconsin,WI,53085,Sheboygan County,United States,US,(920) 451-6802,(920) 917-6429,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(920) 451-8448,(920) 917-6440,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,3/3/2004,3/7/2004,43.7161506,-87.7670705,AGGDATA_VERIFIED: ROOFTOP
Target,863,Store,General Merch,Menomonee Falls,N95 W 17707 Shady Ln,,Menomonee Falls,Wisconsin,WI,53051,Waukesha County,United States,US,(262) 255-6119,(262) 415-1562,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(262) 415-0005,(262) 415-1563,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,3/9/1994,3/13/1994,43.18906505023017,-88.12944604083897,AGGDATA_VERIFIED: ROOFTOP
Target,1212,Store,General Merch,Grafton,1250 N Port Washington Rd,,Grafton,Wisconsin,WI,53024,Ozaukee County,United States,US,(262) 375-6395,(262) 618-9148,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(262) 375-6738,(262) 618-9138,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/6/1999,10/10/1999,43.319392007191304,-87.92155573144557,AGGDATA_VERIFIED: ROOFTOP
Target,864,Store,General Merch,Delafield,2553 Sun Valley Dr,,Delafield,Wisconsin,WI,53018,Waukesha County,United States,US,(262) 646-5200,,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(262) 646-3637,(262) 646-3637,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/6/1993,10/10/1993,43.05104070330889,-88.37742843478512,AGGDATA_VERIFIED: ROOFTOP
Target,2780,Store,General Merch,Brookfield,12725 W Bluemound Rd,,Brookfield,Wisconsin,WI,53005,Waukesha County,United States,US,(262) 395-1625,(262) 395-1635,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(262) 395-1626,(262) 395-1636,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/25/2012,7/29/2012,43.03383790202162,-88.07103434576904,AGGDATA_VERIFIED: ROOFTOP
Target,533,Store,SuperTarget,Davenport,5225 Elmore Ave,,Davenport,Iowa,IA,52807,Scott County,United States,US,(563) 344-9447,(563) 424-3116,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(563) 344-9629,(563) 424-3117,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",(563) 355-5731,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,7/24/1996,7/28/1996,41.57271202834253,-90.52591178566219,AGGDATA_VERIFIED: ROOFTOP
Target,860,Store,General Merch,Burlington,525 S Gear Ave,,West Burlington,Iowa,IA,52655,Des Moines County,United States,US,(319) 752-2023,(319) 237-3318,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",,,,,,,,,,,,,Starbucks,,Drive Up,Store Pickup,10/6/1993,10/10/1993,40.82113000898107,-91.17240563035013,AGGDATA_VERIFIED: ROOFTOP
Target,1771,Store,SuperTarget,Cedar Rapids South,3400 Edgewood Rd Sw,,Cedar Rapids,Iowa,IA,52404,Linn County,United States,US,(319) 396-4444,(319) 432-6800,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(319) 396-4777,(319) 432-6801,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:09:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",(319) 396-5005,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,10/4/2000,10/8/2000,41.944738283273885,-91.71732033042872,AGGDATA_VERIFIED: ROOFTOP
Target,1768,Store,SuperTarget,Cedar Rapids North,1030 Blairs Ferry Rd Ne,,Cedar Rapids,Iowa,IA,52402,Linn County,United States,US,(319) 393-1600,(319) 432-6740,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(319) 393-4348,(319) 432-6736,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",(319) 393-4459,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,3/6/2002,3/10/2002,42.03708443251976,-91.65094239637256,AGGDATA_VERIFIED: ROOFTOP
Target,1113,Store,General Merch,Coralville,1441 Coral Ridge Ave,,Coralville,Iowa,IA,52241,Johnson County,United States,US,(319) 351-5150,(319) 471-4513,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(319) 248-1080,(319) 248-1081,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:11:00:00-13:30:00,Sunday:12:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/22/1998,7/26/1998,41.691501,-91.59961,AGGDATA_VERIFIED: ROOFTOP
Target,3374,Store,Small Format,Iowa City Downtown,113 E. Washington St,,Iowa City,Iowa,IA,52240,Johnson County,United States,US,(319) 471-4912,(319) 471-4913,"Friday:07:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,",,,,,,,,,,,,Fresh Grocery,,,,Store Pickup,8/12/2020,8/16/2020,41.65978606616452,-91.53385797605743,AGGDATA_VERIFIED: ROOFTOP
Target,86,Store,General Merch,Dubuque,3500 Dodge St,,Dubuque,Iowa,IA,52003,Dubuque County,United States,US,(563) 557-9800,(563) 564-4501,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(563) 557-0304,(563) 564-4502,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,2/26/1980,3/1/1980,42.48968476494714,-90.72195544838907,AGGDATA_VERIFIED: ROOFTOP
Target,2454,Store,General Merch,Council Bluffs,3804 Metro Dr,,Council Bluffs,Iowa,IA,51501,Pottawattamie County,United States,US,(712) 309-3380,(712) 309-3390,"Wednesday:07:00:00-23:00:00,thursday:07:00:00-23:00:00,friday:07:00:00-23:00:00,saturday:07:00:00-23:00:00,sunday:07:00:00-23:00:00,monday:07:00:00-23:00:00,tuesday:07:00:00-23:00:00,",CVS pharmacy,(712) 309-3381,(712) 309-3391,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,3/4/2009,3/8/2009,41.22022738223249,-95.83928084000947,AGGDATA_VERIFIED: ROOFTOP
Target,1800,Store,General Merch,Sioux City,5775 Sunnybrook Dr,,Sioux City,Iowa,IA,51106,Woodbury County,United States,US,(712) 274-8644,(712) 212-9684,"Wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,tuesday:08:00:00-23:00:00,",CVS pharmacy,(712) 274-8854,(712) 212-9695,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:10:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",(712) 212-9520,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Thursday:10:00:00-18:00:00,Friday:10:00:00-18:00:00,Saturday:10:00:00-18:00:00,Sunday:10:00:00-18:00:00,Monday:10:00:00-18:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,7/23/2003,7/27/2003,42.44825866320818,-96.33360777050258,AGGDATA_VERIFIED: ROOFTOP
Target,1792,Store,SuperTarget,Waterloo,1501 E San Marnan Dr,,Waterloo,Iowa,IA,50702,Black Hawk County,United States,US,(319) 226-6500,(319) 493-3384,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(319) 226-6761,(319) 493-3385,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",(319) 226-6555,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,7/25/2001,7/29/2001,42.46581690975968,-92.32789540663362,AGGDATA_VERIFIED: ROOFTOP
Target,2526,Store,General Merch,Cedar Falls,214 Viking Plaza Dr,,Cedar Falls,Iowa,IA,50613,Black Hawk County,United States,US,(319) 553-1120,(319) 553-1130,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(319) 553-1121,(319) 553-1131,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/22/2009,7/26/2009,42.48104537858037,-92.44415156543256,AGGDATA_VERIFIED: ROOFTOP
Target,878,Store,General Merch,Fort Dodge,2910 1st Ave S,,Fort Dodge,Iowa,IA,50501,Webster County,United States,US,(515) 573-7950,,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(515) 573-7202,(515) 573-7202,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,,Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/6/1993,10/10/1993,42.506572491066024,-94.15675579364016,AGGDATA_VERIFIED: ROOFTOP
Target,804,Store,SuperTarget,Mason City,3450 4th St Sw,,Mason City,Iowa,IA,50401,Cerro Gordo County,United States,US,(641) 423-8335,(641) 450-3059,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(641) 423-1325,(641) 423-1325,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,,,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,7/22/1992,7/26/1992,43.15024316428968,-93.25319884344937,AGGDATA_VERIFIED: ROOFTOP
Target,1791,Store,SuperTarget,Urbandale,11148 Plum Dr,,Urbandale,Iowa,IA,50322,Polk County,United States,US,(515) 270-6556,(515) 802-3346,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(515) 270-6884,(515) 802-3350,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:10:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",(515) 270-6338,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,7/25/2001,7/29/2001,41.64732476256952,-93.76657264307143,AGGDATA_VERIFIED: ROOFTOP
Target,2041,Store,General Merch,Des Moines North,5901 Douglas Ave,,Des Moines,Iowa,IA,50322,Polk County,United States,US,(515) 331-6115,(515) 802-3294,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(515) 331-0599,(515) 802-3295,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/20/2005,7/24/2005,41.629888055691815,-93.70066087692976,AGGDATA_VERIFIED: ROOFTOP
Target,803,Store,General Merch,South Des Moines,1111 E Army Post Rd Ste 2204,,Des Moines,Iowa,IA,50315,Polk County,United States,US,(515) 287-3438,(515) 802-3416,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",,,,,,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,7/22/1992,7/26/1992,41.52399514800004,-93.60262006899995,AGGDATA_VERIFIED: ROOFTOP
Target,1901,Store,SuperTarget,West Des Moines Sw,5405 Mills Civic Pkwy,,West Des Moines,Iowa,IA,50266,Polk County,United States,US,(515) 223-0262,(515) 802-3375,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(515) 223-3597,(515) 802-3376,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",(515) 223-6207,"Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,Tuesday:09:00:00-19:00:00,",,,,,,,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,7/21/2004,7/25/2004,41.561735001052156,-93.7792537920177,AGGDATA_VERIFIED: ROOFTOP
Target,69,Store,General Merch,Valley West,1800 Valley West Dr,,West Des Moines,Iowa,IA,50266,Polk County,United States,US,(515) 225-3784,(515) 802-3369,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(515) 225-3170,(515) 802-3360,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:11:00:00-13:30:00,Sunday:12:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/29/1978,11/2/1978,41.59973187275567,-93.75320501625538,AGGDATA_VERIFIED: ROOFTOP
